filename,category,source,resolution,format
fashion\fashion_2ca50463-77b2-41ca-a96d-7a2d2d7fca5a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2cbc567c-79b1-4c37-8f31-6a452650bb80.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2cc362ac-4f5f-421a-97b4-311a887d7a69.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2cc6e505-1a89-42e0-8177-017118117027.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ccdf961-afe2-47a3-bf38-5e84ae6e9b0a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2cd28b7c-b772-4dfa-9336-d08b14e41444.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ce576f8-cb93-43ee-933b-22d1c6d1678f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ce832eb-750f-4753-a00b-4bf9dee8b88e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2cf630a8-cb6b-48df-9d16-f6d69ed38ffe.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d2b50e7-cf87-49fb-9981-c0e364005332.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d38c37a-f31c-4715-8c22-2e7f45003236.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d39c5f2-3441-4c9d-8dc7-00b940fa64a3.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d6afa47-fd6f-4b2b-9e51-010280547753.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d6fce79-1631-43b6-974d-b246247e3249.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d7142fc-f67a-443c-885a-62b5ebe034f1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d758bb1-1a3b-4240-8fc0-ca9647ccba5d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d77ba82-6ebd-4cb0-8e3b-338414051968.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d7a9518-2332-4733-853a-ebff8a55c0ea.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d88dcfb-2418-49fa-82b2-b5d4500ed542.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d986f3f-de01-498a-9657-68e28c84a6be.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2d9f071e-ffb0-4192-aa85-3c7d6f781b7b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dc14f11-7be1-4f03-a1c9-f8407f92d958.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dc56ede-fae7-4a74-9ba1-e7084e21d142.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dcaec0f-b253-4d75-aa8a-01f0858229a8.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dd75b86-4a8f-4ea6-9b23-61a0da268def.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ddda978-3941-444b-87ac-8ff4f2806da6.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2df565b9-1115-4dc7-bd4a-060f9490a8fe.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2df8bf1f-6d89-4acd-b6f6-9daec6b61b95.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dfbea36-6802-473c-b948-60a1e6181534.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2dff871a-a18a-4ab7-bbd2-cfdd1544b3fa.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e085c89-10fe-4a55-92fe-23acdb6d9990.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e11ac6b-d3ac-4368-b499-9beea54388a4.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e2caac6-b1a0-4466-a998-0fa5f1554818.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e311504-529d-4f71-aa3f-0508a57f9c1f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e4a6e78-3040-4796-8e6b-7ecbb5118150.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e4bde7e-e9b9-4097-a64b-0ff017e28e3c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e6303c5-e8ef-4bb3-9ebc-ac97f3ab68d0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e661f7d-0f22-4263-9ce7-de94ee5f5a7c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e688422-7be9-415a-94e6-488065873b40.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e6adbec-b34f-4c40-b59a-cafc84658797.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e8fb1d9-d2f8-48df-b0fb-583df0b4c5e0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2e9e7385-ae2f-45ce-bacd-0e9a22fd877f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ea87992-6eb5-46a2-9ac6-e4ac727179aa.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ecf75b3-7deb-4a26-9e53-fe7d49761a03.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2edb1db6-cd17-41d2-88e0-ba34801b656d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2edb432c-c12f-4381-87bc-39475babb45b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2ef038be-5743-46fe-afa3-cfefec5fbf35.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f03be8f-7053-4b94-b619-d5166b34ef3f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f09caed-4396-4123-a97d-797b57dddc9b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f0b7b04-c238-465b-8e7a-08fabec28223.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f4e36dd-67e8-47ad-a7d9-1c211fd1b0e3.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f6118fc-6e37-41e3-b45c-682e23490a91.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f8687c7-bdbf-449f-8528-639040681663.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f891a3a-b53c-4619-92a0-51236080811c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2f96b4e8-3af7-4b3f-9488-69a51df7a917.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fa9f4e6-ff5a-4ee1-9e74-ca1506331c17.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fabbb28-f7b2-4da2-89cf-7937da3c6f67.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fb12663-3f0a-407f-8bdf-e366d62d459a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fb68610-0213-47ed-b7a3-f8268ffff8f9.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fbe30bc-9089-4ff4-918b-43a4432d5408.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fc2cbb5-2f6b-4e7e-a747-7343fbcfce72.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fc44c1b-c482-46d5-b34b-f559c1d976d7.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fcb5130-d1f4-4b74-8059-df548f949347.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fda90ab-4110-4017-8805-8cdfe45dc02d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fdb6ac9-dfe4-4824-baab-6bf4e1d2f802.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fdb7ce2-a2f1-4d1d-9e8f-345c28b5b25d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_2fff27df-def9-4410-962e-cbba35a6b29f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a086da2-435d-4d5a-be6a-45c7c61a5ad8.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a15b3b8-d643-4e94-bf21-81bbb35c773a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a2d0b05-06c2-4bba-830b-1e2582340cdd.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a302a79-82d8-42ff-a4b9-41697ff6442e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a35e19d-2b52-448c-b0b4-9e4514bb0510.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a3a16c8-942d-4541-867b-e97d5a793ea0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a55a101-9ff9-4fd3-945b-5c7d1ad67653.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a57e723-774f-46fd-a94f-97f011b7afeb.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a5f03b9-9afb-4fd4-bc3e-2eb56f83801d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a6e9685-a8e0-479e-8ea3-032f543060bf.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3a8bad5b-d630-4413-b5cf-badb68cbc2d0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3aa1b6a5-a2bf-42d9-a5e8-d53aa3bbd9b4.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ac953dd-31fb-461f-8bbd-7802397cc392.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3acdbf3f-cc86-43d2-8a4b-ca65b5258207.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ad2f431-cc51-45af-9e4c-8b13f3b6772c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ae00fdb-61bf-48ad-840c-c8dd0d974091.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b062efe-02a6-4e19-a280-739f366d1d92.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b0c4551-0e63-448d-af5c-f29332eff41a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b1589a2-182e-43e4-b7f5-f3efd35a365b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b258cc6-5d19-4fa2-b419-eae5e2afec70.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b384197-7b19-464b-8bd7-823d4128ce74.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b67cb0e-eb7c-4f4e-a67a-804ae460932d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b86d877-2b9e-4c8b-a6a2-1d87513309d0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b89bb75-32bb-4e42-a8f7-a1648f5c20ad.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3b956cdc-695c-4ee9-bb33-a01136872221.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3bc76eb3-1fd9-4244-80f0-e9fcd982c64c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3bc940a9-c72f-4afb-ae60-6f65e01a507d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3bdee391-66e0-4ea8-a2f2-8086a631c907.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3beec121-1560-4c6e-933c-28e2163d5015.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3bf0d767-b78d-44e4-8b25-740aeb870b06.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c033272-7c3d-40b4-b5c8-e83476b7f168.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c0729db-d145-404a-a9d5-42d99137fbd3.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c0771c3-03ce-42fd-b0c5-b5fdd46f9fd9.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c13ee15-034d-496f-bdfd-6365424dc0ad.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c16ecab-e2cb-4a30-8365-f7544a790fbd.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c1fee71-022d-44c8-a0c4-c83d43e0ff04.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c25129a-c68b-4401-b4e4-4b1c089452ac.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c354594-6ed1-407d-b034-2c414fddbaa8.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c36bf48-07a3-4352-84a4-27f3cd71e22d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c46e4cc-0254-44bd-87af-3627981ab4c1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c493c1b-85c2-47e6-b6a1-75f8d02304c3.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c4bedd6-1073-4d9d-bb06-031f865f0846.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c4d6cf5-113b-4a26-8e60-e8ab594eaa0e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c4df256-fc57-4379-8368-0c1fa0effcae.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c52fa33-4159-4d48-a86c-0e7c6629f251.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c5ff556-36e1-442e-8ae7-1b836067916d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c69eed2-31b8-42b8-bf61-c46bdaf67c13.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c703f9d-4b72-4449-89b8-707ba9f32a86.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c7978d9-9abd-4f2c-b3f2-300eb5492368.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c8b71f9-ed39-4916-8fa1-ecc82a3d5986.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c8cc00a-fa65-43e9-b4f0-5f836fba322d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3c9c2f96-3e55-4c75-9a21-bbbc6c7d96e7.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ca5dd7f-08c6-4be2-91aa-3a2c56d59bbe.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3cb946f7-5c07-42b8-bd7c-6e2801cf3c7f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ce2017c-8365-4236-a7a7-f3d03639c583.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ce22c08-b572-40b8-bbb6-25d95adf8a5f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3cec9361-ba8a-41be-ba83-dd438e6c0a3b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3cef4468-d107-4f8a-949e-aaca30eedcdb.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3cf61c2b-7afa-4e63-8cbf-c163290dc67b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d12283a-fd39-4f2b-a8f9-da9f1d5bdae5.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d1948c4-067b-4f07-9310-7becd16dbd0f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d20c462-34a4-4501-9c91-f6d3a9684715.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d43b8a4-e377-4822-ba41-9ff466734510.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d49b769-7585-4033-b853-c16519ceabe4.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d7484b1-69da-4e8d-924b-34dba9083e73.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d7a04ef-f6c9-4461-9db2-b2c87b3aa481.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d89c235-efaf-447b-a4fb-aa73a0d50df1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d8f1afa-87f9-4c3a-900d-a40cd0743298.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3d9c818a-0a13-4594-b24a-07ba9ae0686d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3da1c365-4f2c-4411-b34c-f0247232fcd7.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3dbf757d-e18b-46b9-a136-2f044a99564e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ddf90e9-73ff-4abf-ac1d-b7480f584a77.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3de45082-17de-47da-b096-216dc834b15b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3df34fe1-96ec-46e3-8b8a-881561eb5cc5.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3dfe3cd5-c47b-4640-9268-8754c8baacb2.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e15b1da-e682-4939-afc5-15060692fde7.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e203f7a-5b90-4b27-9303-a5634a80f015.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e31fc3e-3d82-4a1d-a6e3-08257f5124e2.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e33ad0d-e342-429c-89bd-fb1ece1a4065.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e35227b-2061-46eb-8379-a6844a4bd5ac.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e3c9f0a-cc69-4618-9724-7dc02545082e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e4c3ab9-8745-493f-acd7-756c12f4f0ca.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e5a1cd5-b9eb-4f6b-b840-2a17f97c3712.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e6352b9-9e25-4de0-a568-9446d8f61922.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e658b46-7f61-4a42-9c66-579b5b17ba73.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e7181d6-9039-4c02-a879-1fb3b9c2aeda.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e88a1d2-832b-49bd-b471-53f03b1b66ff.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3e9d7e85-075c-4720-bd0e-7735d30859a1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ea9b190-582d-474b-9ba1-1fbabb2a2435.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ebf66af-1f51-4e17-ba48-6e256d1595e5.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3eeaf330-2460-4d7f-844f-d7254d12e587.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3eef0277-3c10-4c24-99d7-75edc091064b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ef69c02-2f8b-433a-9c42-ea2f7ee1c142.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3efa30af-d722-4746-9d93-0e3cf27ca45e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3efdcf18-90e2-4ccd-be4d-5754d0d4f101.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3efe0827-6f77-4fa1-9acf-8c7c830bbaa0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3eff1b57-f96e-481c-838d-205a26663620.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f0123ba-6933-4d5a-b9d0-01cd913bce09.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f0be386-9a59-4aeb-93f6-dbe63e3a3002.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f144818-2c26-4038-b48c-763981cc5b49.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f3f3c92-5af3-4339-a142-4f9f3e099484.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f50fdef-ce2c-4409-b2a1-92497179f86f.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f76d021-c94f-499f-9607-8f24fa1e526b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f7d16eb-7c7b-45fe-8d3b-ffb38124b52c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3f844e1e-4a00-4b64-8c1d-3b847191bf11.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fa06126-a2e6-4d26-bd57-ab102ffeca70.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fa6aae4-c8de-4681-bd3b-1faa60dca0d0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fc1c8b5-a541-4e74-9778-f1af27465f5e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fc85a3e-04b3-4671-8829-f734902df41a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fe20c87-2f09-459c-9b59-d4e9a07b361e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fe769c1-8e61-4fa7-bd51-692f8b1629c8.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ff177df-1b9e-407a-84fb-ea419daf1d94.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3ffcabd5-1877-45df-aeea-e881fdf28dbb.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_3fff1c9b-46c0-42e4-950e-5ee7e493e541.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a39f645-77df-4bfd-8634-ce1aef181a87.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a462955-116b-4011-a81c-281658dfcc32.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a4cb8eb-0b97-45c3-99cd-b777f94441bc.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a59229a-9898-40e6-9914-a13d9a9cf661.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a963327-44c6-4bd6-bf02-e7a3d74c1586.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a9835a4-f5f4-43aa-882a-0fe494e61137.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a999110-5b25-48d1-89eb-6d25c38d9db6.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4a9ce2fd-5ffb-438a-93d6-83463910b87a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4aa20ce5-f27c-405a-8768-b924e963402e.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4aa553ed-5f3b-4350-a446-c7c61e7c98c6.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4aabd82c-82e1-4181-a84d-d0c6e550d26d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4ab46ac8-9031-4a33-8930-c6fdaafb420b.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4abdc9ad-fc79-4ea8-8d09-337a4f50c6e6.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4ac3d6f0-a7e6-4197-899f-d3a65ae1ba7d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4acdd295-b0b4-4991-a6cd-c9d2c322c347.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4acf605a-7f66-43ce-8616-f9e390696b89.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4ad2fa6e-131e-4cc1-b632-b87fb912dca8.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4ae2cc71-9019-44e1-a5cd-3c9c788b21ba.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4afd4480-98bf-42df-9104-6c7fc2f5950d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b319ef4-36eb-431f-8627-dba90b8b3bed.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b46c02a-fd7c-4b39-8690-61da8e4396d1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b4b5338-197e-4013-b218-e62d1fdf9a61.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b59aac5-4659-4d41-bdb1-b18f413f70fc.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b72d5a8-4a05-4df9-ab95-2404cfff4c03.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b8e5d41-3e12-4d2b-8634-e62e71d613ff.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4b926895-49f6-4a54-b2f8-666f0643bf71.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4ba6deca-32d4-414a-8ccc-42bee703520d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bb006b8-1b11-443d-abb6-62b38a6228fc.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bb90ebc-6daa-46cf-8fd4-1cc2ffdc2c8d.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bc3dd22-6229-4593-b978-747e59e372cf.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bc5985c-fb6e-4ebf-83ad-2bf16f79ece0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bd1a7b9-9a52-4a4b-802e-e9bfc9d3b9f4.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4be01935-1fff-4595-aac4-b0a0963b4706.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bef29fd-fa24-44b7-8626-f2230fcd53ed.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bf0c9ac-a79b-45ad-96ba-bb354b85274a.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bf111e5-8a3a-4ed8-a771-cbac8841552c.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4bfffb22-1c26-4d36-9213-30edd93b0899.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c08ecd6-faf9-4dbb-ae7c-d66a880389e0.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c1acd5c-80bc-4f85-adb4-404f553ca881.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c2b720f-6916-4edf-a732-847c55eec881.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c34a38e-1727-4971-b37c-c2421e884938.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c40f3ba-2aee-4332-8f73-c66acf61c690.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c46c526-d2f7-454d-ae3b-ff1f7cd67276.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c471b57-0825-4544-8bc3-6ec241c2baca.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c51bd55-f355-4b98-8c83-14e6241a1447.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c5c6f3e-97c6-4789-ada0-5e39de462fd1.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c8f245e-a039-46fd-a6b9-1bb51e83fc05.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4c9dc9d8-07a9-40c8-89b0-33c9e51e87ef.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_4f04a31f-6589-4fe2-8a95-a42f6a164bd9.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_5ee53ada-dcce-4c0a-ba69-d0e8881985e3.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_5f838a1c-6ab5-4629-a7cb-4a4755d408bb.jpg,fashion,combined_dataset,128x128,JPEG
fashion\fashion_6a09b559-bca5-444f-b433-e3aff6197b5c.jpg,fashion,combined_dataset,128x128,JPEG
